idx	date	temperature	humidity
564	2015-09-18 21:24:53	23.325	49.7086
565	2015-09-18 21:39:53	23.3427	49.6351
566	2015-09-18 21:54:53	23.3801	49.7282
567	2015-09-18 22:09:53	23.3796	49.7398
568	2015-09-18 22:24:53	23.3551	49.7021
569	2015-09-18 22:39:53	23.3565	49.7715
570	2015-09-18 22:54:53	23.2819	49.7197
571	2015-09-18 23:09:53	23.1843	49.6699
572	2015-09-18 23:24:53	23.0981	49.7385
573	2015-09-18 23:39:53	23.0382	49.6532
574	2015-09-18 23:54:53	23.0018	49.6909
575	2015-09-19 00:09:53	22.9942	49.7747
576	2015-09-19 00:24:53	23.0232	49.7494
577	2015-09-19 00:39:53	22.9294	49.6704
578	2015-09-19 00:54:53	22.9645	49.7638
579	2015-09-19 01:09:53	22.9429	49.8055
580	2015-09-19 01:24:53	22.8857	49.8929
581	2015-09-19 01:39:53	22.9324	49.9789
582	2015-09-19 01:54:53	22.9512	50.0404
583	2015-09-19 02:09:53	22.9305	50.1034
584	2015-09-19 02:24:53	23.0004	50.136
585	2015-09-19 02:39:53	23.0699	50.0956
586	2015-09-19 02:54:53	23.1422	50.0999
587	2015-09-19 03:09:53	23.2376	50.1605
588	2015-09-19 03:24:53	23.1401	50.0956
589	2015-09-19 03:39:53	23.2097	50.1807
590	2015-09-19 03:54:53	23.1136	50.1387
591	2015-09-19 04:09:53	23.0773	50.1248
592	2015-09-19 04:24:53	22.9895	50.1904
593	2015-09-19 04:39:53	22.9314	50.2613
594	2015-09-19 04:54:53	22.972	50.2297
595	2015-09-19 05:09:53	22.912	50.2466
596	2015-09-19 05:24:53	22.9445	50.1709
597	2015-09-19 05:39:53	23.0078	50.1031
598	2015-09-19 05:54:53	23.0631	50.1918
599	2015-09-19 06:09:53	22.9871	50.1252
600	2015-09-19 06:24:53	22.9676	50.048
601	2015-09-19 06:39:53	22.9363	49.995
602	2015-09-19 06:54:53	22.8939	49.9048
603	2015-09-19 07:09:53	22.8678	49.9301
604	2015-09-19 07:24:53	22.8482	49.9244
605	2015-09-19 07:39:53	22.9307	49.8763
606	2015-09-19 07:54:53	22.9576	49.9538
607	2015-09-19 08:09:53	22.9735	49.9625
608	2015-09-19 08:24:53	23.0424	50.0246
609	2015-09-19 08:39:53	22.9661	50.0957
610	2015-09-19 08:54:53	22.9847	50.0889
611	2015-09-19 09:09:53	23.0271	49.9963
612	2015-09-19 09:24:53	22.9367	50.064
613	2015-09-19 09:39:53	22.8953	50.1496
614	2015-09-19 09:54:53	22.9109	50.1224
615	2015-09-19 10:09:53	22.8921	50.1332
616	2015-09-19 10:24:53	22.9317	50.1518
617	2015-09-19 10:39:53	22.9881	50.1772
618	2015-09-19 10:54:53	22.9967	50.1279
619	2015-09-19 11:09:53	23.0575	50.2018
620	2015-09-19 11:24:53	23.0713	50.2121
621	2015-09-19 11:39:53	22.9897	50.3094
622	2015-09-19 11:54:53	22.9249	50.3602
623	2015-09-19 12:09:53	22.9489	50.3261
624	2015-09-19 12:24:53	23.0337	50.3891
625	2015-09-19 12:39:53	23.0561	50.2944
626	2015-09-19 12:54:53	22.9904	50.3806
627	2015-09-19 13:09:53	22.9375	50.3848
628	2015-09-19 13:24:53	23.0319	50.3409
629	2015-09-19 13:39:53	23.0531	50.416
630	2015-09-19 13:54:53	23.0157	50.4166
631	2015-09-19 14:09:53	23.0037	50.4566
632	2015-09-19 14:24:53	22.9902	50.517
633	2015-09-19 14:39:53	23.033	50.5545
634	2015-09-19 14:54:53	23.0734	50.4815
635	2015-09-19 15:09:53	23.0877	50.4881
636	2015-09-19 15:24:53	23.1661	50.4126
637	2015-09-19 15:39:53	23.2511	50.4674
638	2015-09-19 15:54:53	23.3094	50.5609
639	2015-09-19 16:09:53	23.3346	50.5333
640	2015-09-19 16:24:53	23.3143	50.4437
641	2015-09-19 16:39:53	23.3292	50.4407
642	2015-09-19 16:54:53	23.2414	50.3953
643	2015-09-19 17:09:53	23.285	50.4553
644	2015-09-19 17:24:53	23.3039	50.4006
645	2015-09-19 17:39:53	23.3654	50.3814
646	2015-09-19 17:54:53	23.3265	50.4118
647	2015-09-19 18:09:53	23.2844	50.3911
648	2015-09-19 18:24:53	23.2812	50.4406
649	2015-09-19 18:39:53	23.3046	50.5324
650	2015-09-19 18:54:53	23.2893	50.5501
651	2015-09-19 19:09:53	23.2293	50.6232
652	2015-09-19 19:24:53	23.1886	50.5565
653	2015-09-19 19:39:53	23.1887	50.6
654	2015-09-19 19:54:53	23.171	50.5972
655	2015-09-19 20:09:53	23.2347	50.5202
656	2015-09-19 20:24:53	23.2472	50.6139
657	2015-09-19 20:39:53	23.2431	50.6009
658	2015-09-19 20:54:53	23.2766	50.6806
659	2015-09-19 21:09:53	23.2862	50.64
660	2015-09-19 21:24:53	23.1943	50.7107
661	2015-09-19 21:39:53	23.1941	50.7562
662	2015-09-19 21:54:53	23.1888	50.8144
663	2015-09-19 22:09:53	23.1664	50.7249
664	2015-09-19 22:24:53	23.1565	50.6703
665	2015-09-19 22:39:53	23.2345	50.7363
666	2015-09-19 22:54:53	23.268	50.6539
667	2015-09-19 23:09:53	23.3499	50.6716
668	2015-09-19 23:24:53	23.4344	50.5974
669	2015-09-19 23:39:53	23.5003	50.6089
670	2015-09-19 23:54:53	23.5	50.6455
671	2015-09-20 00:09:53	23.4044	50.6046
672	2015-09-20 00:24:53	23.3299	50.6698
673	2015-09-20 00:39:53	23.307	50.7623
674	2015-09-20 00:54:53	23.2434	50.6724
675	2015-09-20 01:09:53	23.2983	50.5749
676	2015-09-20 01:24:53	23.23	50.5999
677	2015-09-20 01:39:53	23.3029	50.5721
678	2015-09-20 01:54:53	23.3311	50.6528
679	2015-09-20 02:09:53	23.2775	50.7377
680	2015-09-20 02:24:53	23.1809	50.7748
681	2015-09-20 02:39:53	23.2793	50.8216
682	2015-09-20 02:54:53	23.2367	50.9185
683	2015-09-20 03:09:53	23.1889	50.9358
684	2015-09-20 03:24:53	23.1037	51.0325
685	2015-09-20 03:39:53	23.0752	50.9574
686	2015-09-20 03:54:53	23.0712	51.0187
687	2015-09-20 04:09:53	23.0885	51.0158
688	2015-09-20 04:24:53	23.0642	50.96
689	2015-09-20 04:39:53	23.077	50.8878
690	2015-09-20 04:54:53	23.0672	50.7884
691	2015-09-20 05:09:53	23.1579	50.8155
692	2015-09-20 05:24:53	23.1126	50.7191
693	2015-09-20 05:39:53	23.2119	50.708
694	2015-09-20 05:54:53	23.2787	50.642
695	2015-09-20 06:09:53	23.3629	50.7007
696	2015-09-20 06:24:53	23.3221	50.6732
697	2015-09-20 06:39:53	23.4134	50.6484
698	2015-09-20 06:54:53	23.3434	50.7187
699	2015-09-20 07:09:53	23.3705	50.6822
700	2015-09-20 07:24:53	23.4232	50.7729
701	2015-09-20 07:39:53	23.5065	50.7784
702	2015-09-20 07:54:53	23.4276	50.7959
703	2015-09-20 08:09:53	23.3382	50.7845
704	2015-09-20 08:24:53	23.3017	50.835
705	2015-09-20 08:39:53	23.313	50.784
706	2015-09-20 08:54:53	23.2337	50.7035
707	2015-09-20 09:09:53	23.2382	50.6195
708	2015-09-20 09:24:53	23.3193	50.6718
709	2015-09-20 09:39:53	23.3539	50.5731
710	2015-09-20 09:54:53	23.3293	50.5362
711	2015-09-20 10:09:53	23.3953	50.5452
712	2015-09-20 10:24:53	23.4578	50.6202
713	2015-09-20 10:39:53	23.4161	50.5528
714	2015-09-20 10:54:53	23.5041	50.4777
715	2015-09-20 11:09:53	23.536	50.5285
716	2015-09-20 11:24:53	23.6161	50.4619
717	2015-09-20 11:39:53	23.5744	50.4001
718	2015-09-20 11:54:53	23.6629	50.4338
719	2015-09-20 12:09:53	23.6999	50.3903
720	2015-09-20 12:24:53	23.7469	50.4081
721	2015-09-20 12:39:53	23.8353	50.313
722	2015-09-20 12:54:53	23.7568	50.2419
723	2015-09-20 13:09:53	23.7486	50.1756
724	2015-09-20 13:24:53	23.6792	50.1092
725	2015-09-20 13:39:53	23.6218	50.1786
726	2015-09-20 13:54:53	23.5356	50.2206
727	2015-09-20 14:09:53	23.5876	50.1533
728	2015-09-20 14:24:53	23.6532	50.0973
729	2015-09-20 14:39:53	23.5954	50.1368
730	2015-09-20 14:54:53	23.5008	50.1812
731	2015-09-20 15:09:53	23.4369	50.1437
732	2015-09-20 15:24:53	23.5284	50.1968
733	2015-09-20 15:39:53	23.5022	50.2689
734	2015-09-20 15:54:53	23.4217	50.3602
735	2015-09-20 16:09:53	23.4452	50.4505
736	2015-09-20 16:24:53	23.5206	50.4428
737	2015-09-20 16:39:53	23.571	50.4959
738	2015-09-20 16:54:53	23.6282	50.5213
739	2015-09-20 17:09:53	23.7007	50.457
740	2015-09-20 17:24:53	23.7153	50.3984
741	2015-09-20 17:39:53	23.7656	50.4762
742	2015-09-20 17:54:53	23.7719	50.4415
743	2015-09-20 18:09:53	23.815	50.4349
744	2015-09-20 18:24:53	23.8816	50.4201
745	2015-09-20 18:39:53	23.9029	50.3687
746	2015-09-20 18:54:53	23.9491	50.4087
747	2015-09-20 19:09:53	24.0096	50.4533
748	2015-09-20 19:24:53	23.9159	50.5376
749	2015-09-20 19:39:53	23.9489	50.6249
750	2015-09-20 19:54:53	23.8846	50.6488
751	2015-09-20 20:09:53	23.8707	50.6458
752	2015-09-20 20:24:53	23.8304	50.6055
753	2015-09-20 20:39:53	23.8165	50.5713
754	2015-09-20 20:54:53	23.787	50.5876
755	2015-09-20 21:09:53	23.7406	50.4915
756	2015-09-20 21:24:53	23.6904	50.4281
757	2015-09-20 21:39:53	23.7075	50.3497
758	2015-09-20 21:54:53	23.7542	50.384
759	2015-09-20 22:09:53	23.8034	50.3154
760	2015-09-20 22:24:53	23.766	50.2591
761	2015-09-20 22:39:53	23.8036	50.2256
762	2015-09-20 22:54:53	23.881	50.2839
763	2015-09-20 23:09:53	23.8218	50.3706
764	2015-09-20 23:24:53	23.7995	50.4589
765	2015-09-20 23:39:53	23.8919	50.3598
766	2015-09-20 23:54:53	23.9234	50.4392
767	2015-09-21 00:09:53	23.8412	50.3943
768	2015-09-21 00:24:53	23.7857	50.4738
769	2015-09-21 00:39:53	23.7185	50.4101
770	2015-09-21 00:54:53	23.6319	50.4716
771	2015-09-21 01:09:53	23.544	50.5001
772	2015-09-21 01:24:53	23.6045	50.4191
773	2015-09-21 01:39:53	23.6209	50.5176
774	2015-09-21 01:54:53	23.567	50.5016
775	2015-09-21 02:09:53	23.6181	50.5736
776	2015-09-21 02:24:53	23.591	50.5352
777	2015-09-21 02:39:53	23.658	50.6149
778	2015-09-21 02:54:53	23.6153	50.5618
779	2015-09-21 03:09:53	23.5716	50.5981
780	2015-09-21 03:24:53	23.6343	50.4998
781	2015-09-21 03:39:53	23.7277	50.4852
782	2015-09-21 03:54:53	23.7182	50.4048
783	2015-09-21 04:09:53	23.7323	50.3314
784	2015-09-21 04:24:53	23.6501	50.3194
785	2015-09-21 04:39:53	23.5673	50.3862
786	2015-09-21 04:54:53	23.6384	50.4636
787	2015-09-21 05:09:53	23.5892	50.5278
788	2015-09-21 05:24:53	23.5423	50.6229
789	2015-09-21 05:39:53	23.5666	50.5928
790	2015-09-21 05:54:53	23.5888	50.5779
791	2015-09-21 06:09:53	23.5009	50.6528
792	2015-09-21 06:24:53	23.5487	50.725
793	2015-09-21 06:39:53	23.456	50.7251
794	2015-09-21 06:54:53	23.4769	50.8122
795	2015-09-21 07:09:53	23.5224	50.7883
796	2015-09-21 07:24:53	23.5526	50.8844
797	2015-09-21 07:39:53	23.4739	50.8056
798	2015-09-21 07:54:53	23.502	50.7266
799	2015-09-21 08:09:53	23.4789	50.7786
800	2015-09-21 08:24:53	23.5269	50.7076
801	2015-09-21 08:39:53	23.4437	50.6954
802	2015-09-21 08:54:53	23.3881	50.6141
803	2015-09-21 09:09:53	23.3944	50.7078
804	2015-09-21 09:24:53	23.3882	50.7065
805	2015-09-21 09:39:53	23.331	50.6287
806	2015-09-21 09:54:53	23.3848	50.6106
807	2015-09-21 10:09:53	23.432	50.6182
808	2015-09-21 10:24:53	23.4249	50.5278
809	2015-09-21 10:39:53	23.4659	50.5948
810	2015-09-21 10:54:53	23.4358	50.5597
811	2015-09-21 11:09:53	23.4453	50.5286
812	2015-09-21 11:24:53	23.3725	50.5842
813	2015-09-21 11:39:53	23.3023	50.6818
814	2015-09-21 11:54:53	23.2349	50.7062
815	2015-09-21 12:09:53	23.1605	50.7261
816	2015-09-21 12:24:53	23.1207	50.7626
817	2015-09-21 12:39:53	23.2169	50.6801
818	2015-09-21 12:54:53	23.2594	50.6088
819	2015-09-21 13:09:53	23.3568	50.5392
820	2015-09-21 13:24:53	23.4083	50.5888
821	2015-09-21 13:39:53	23.4797	50.5919
822	2015-09-21 13:54:53	23.5453	50.6816
823	2015-09-21 14:09:53	23.6149	50.7068
824	2015-09-21 14:24:53	23.6816	50.7349
825	2015-09-21 14:39:53	23.7661	50.7921
826	2015-09-21 14:54:53	23.8475	50.7832
827	2015-09-21 15:09:53	23.7744	50.775
828	2015-09-21 15:24:53	23.6884	50.8475
829	2015-09-21 15:39:53	23.5903	50.8871
830	2015-09-21 15:54:53	23.615	50.9104
831	2015-09-21 16:09:53	23.6965	50.9047
832	2015-09-21 16:24:53	23.6758	50.8311
833	2015-09-21 16:39:53	23.6935	50.8605
834	2015-09-21 16:54:53	23.7816	50.818
835	2015-09-21 17:09:53	23.7105	50.7318
836	2015-09-21 17:24:53	23.6843	50.7591
837	2015-09-21 17:39:53	23.7296	50.7392
838	2015-09-21 17:54:53	23.7722	50.8018
839	2015-09-21 18:09:53	23.823	50.8256
840	2015-09-21 18:24:53	23.7295	50.9227
841	2015-09-21 18:39:53	23.7934	50.8699
842	2015-09-21 18:54:53	23.8771	50.7923
843	2015-09-21 19:09:53	23.9295	50.846
844	2015-09-21 19:24:53	23.8569	50.9419
845	2015-09-21 19:39:53	23.9471	50.8598
846	2015-09-21 19:54:53	23.9312	50.8663
847	2015-09-21 20:09:53	24.0174	50.8342
848	2015-09-21 20:24:53	23.9646	50.8458
849	2015-09-21 20:39:53	24.0168	50.8161
850	2015-09-21 20:54:53	24.0404	50.8558
851	2015-09-21 21:09:53	23.9687	50.8726
852	2015-09-21 21:24:53	23.9329	50.8208
853	2015-09-21 21:39:53	23.972	50.8605
854	2015-09-21 21:54:53	23.9433	50.8972
855	2015-09-21 22:09:53	23.943	50.8758
856	2015-09-21 22:24:53	23.9826	50.9593
857	2015-09-21 22:39:53	24.0446	50.9124
858	2015-09-21 22:54:53	24.0625	50.9254
859	2015-09-21 23:09:53	24.0959	50.9836
860	2015-09-21 23:24:53	24.144	50.9355
861	2015-09-21 23:39:53	24.2113	50.8825
862	2015-09-21 23:54:53	24.2551	50.8512
863	2015-09-22 00:09:53	24.2894	50.8682
864	2015-09-22 00:24:53	24.3039	50.8265
865	2015-09-22 00:39:53	24.3539	50.7327
866	2015-09-22 00:54:53	24.3978	50.6494
867	2015-09-22 01:09:53	24.3231	50.7198
868	2015-09-22 01:24:53	24.2773	50.6757
869	2015-09-22 01:39:53	24.188	50.6489
870	2015-09-22 01:54:53	24.1624	50.6999
871	2015-09-22 02:09:53	24.2616	50.7265
872	2015-09-22 02:24:53	24.2292	50.7419
873	2015-09-22 02:39:53	24.2684	50.6594
874	2015-09-22 02:54:53	24.2448	50.5812
875	2015-09-22 03:09:53	24.256	50.5235
876	2015-09-22 03:24:53	24.2358	50.5908
877	2015-09-22 03:39:53	24.1765	50.5882
878	2015-09-22 03:54:53	24.0948	50.5601
879	2015-09-22 04:09:53	24.0364	50.659
880	2015-09-22 04:24:53	24.1157	50.7551
881	2015-09-22 04:39:53	24.2062	50.7301
882	2015-09-22 04:54:53	24.2259	50.7396
883	2015-09-22 05:09:53	24.2238	50.7405
884	2015-09-22 05:24:53	24.3111	50.6575
885	2015-09-22 05:39:53	24.3278	50.7388
886	2015-09-22 05:54:53	24.2633	50.7411
887	2015-09-22 06:09:53	24.3537	50.687
888	2015-09-22 06:24:53	24.334	50.7471
889	2015-09-22 06:39:53	24.2385	50.7813
890	2015-09-22 06:54:53	24.2497	50.7279
891	2015-09-22 07:09:53	24.3231	50.7788
892	2015-09-22 07:24:53	24.412	50.8176
893	2015-09-22 07:39:53	24.3965	50.7642
894	2015-09-22 07:54:53	24.3633	50.8134
895	2015-09-22 08:09:53	24.383	50.7447
896	2015-09-22 08:24:53	24.4559	50.696
897	2015-09-22 08:39:53	24.4405	50.6486
898	2015-09-22 08:54:53	24.5375	50.7151
899	2015-09-22 09:09:53	24.51	50.6262
900	2015-09-22 09:24:53	24.4942	50.5364
901	2015-09-22 09:39:53	24.5309	50.6125
902	2015-09-22 09:54:53	24.6139	50.5949
903	2015-09-22 10:09:53	24.7121	50.5292
904	2015-09-22 10:24:53	24.679	50.5722
905	2015-09-22 10:39:53	24.6197	50.6314
906	2015-09-22 10:54:53	24.6209	50.6618
907	2015-09-22 11:09:53	24.6717	50.6734
908	2015-09-22 11:24:53	24.7354	50.749
909	2015-09-22 11:39:53	24.8001	50.8118
910	2015-09-22 11:54:53	24.72	50.7172
911	2015-09-22 12:09:53	24.6399	50.7511
912	2015-09-22 12:24:53	24.5415	50.7246
913	2015-09-22 12:39:53	24.5769	50.6541
914	2015-09-22 12:54:53	24.6502	50.7085
915	2015-09-22 13:09:53	24.5536	50.6712
916	2015-09-22 13:24:53	24.4837	50.7552
917	2015-09-22 13:39:53	24.4287	50.722
918	2015-09-22 13:54:53	24.4455	50.7526
919	2015-09-22 14:09:53	24.3832	50.8181
920	2015-09-22 14:24:53	24.3874	50.7451
921	2015-09-22 14:39:53	24.4643	50.7888
922	2015-09-22 14:54:53	24.4374	50.8784
923	2015-09-22 15:09:53	24.3466	50.9229
924	2015-09-22 15:24:53	24.3523	50.8394
925	2015-09-22 15:39:53	24.378	50.8886
926	2015-09-22 15:54:53	24.4579	50.9038
927	2015-09-22 16:09:53	24.4127	50.9128
928	2015-09-22 16:24:53	24.3764	50.9932
929	2015-09-22 16:39:53	24.4736	50.9856
930	2015-09-22 16:54:53	24.5502	50.9427
931	2015-09-22 17:09:53	24.549	50.8822
932	2015-09-22 17:24:53	24.5226	50.81
933	2015-09-22 17:39:53	24.4639	50.8113
934	2015-09-22 17:54:53	24.3994	50.8947
935	2015-09-22 18:09:53	24.4343	50.8926
936	2015-09-22 18:24:53	24.5259	50.9891
937	2015-09-22 18:39:53	24.4574	51.0626
938	2015-09-22 18:54:53	24.5538	51.0394
939	2015-09-22 19:09:53	24.5751	51.0457
940	2015-09-22 19:24:53	24.5945	51.0342
941	2015-09-22 19:39:53	24.5271	51.0933
942	2015-09-22 19:54:53	24.5823	51.0508
943	2015-09-22 20:09:53	24.5851	51.0031
944	2015-09-22 20:24:53	24.5873	51.0846
945	2015-09-22 20:39:53	24.5883	51.1728
946	2015-09-22 20:54:53	24.5763	51.2141
947	2015-09-22 21:09:53	24.5455	51.2544
948	2015-09-22 21:24:53	24.5704	51.2292
949	2015-09-22 21:39:53	24.6321	51.1817
950	2015-09-22 21:54:53	24.7034	51.228
951	2015-09-22 22:09:53	24.7755	51.2319
952	2015-09-22 22:24:53	24.7939	51.1367
953	2015-09-22 22:39:53	24.8481	51.1717
954	2015-09-22 22:54:53	24.9363	51.1973
955	2015-09-22 23:09:53	24.9096	51.1496
956	2015-09-22 23:24:53	24.8743	51.2048
957	2015-09-22 23:39:53	24.922	51.3011
958	2015-09-22 23:54:53	24.8459	51.2782
959	2015-09-23 00:09:53	24.883	51.2727
960	2015-09-23 00:24:53	24.8811	51.2638
961	2015-09-23 00:39:53	24.9368	51.2034
962	2015-09-23 00:54:53	24.9837	51.256
963	2015-09-23 01:09:53	25.0212	51.1577
964	2015-09-23 01:24:53	24.94	51.0993
965	2015-09-23 01:39:53	25.017	51.1454
966	2015-09-23 01:54:53	25.0964	51.1508
967	2015-09-23 02:09:53	25.0285	51.181
968	2015-09-23 02:24:53	25.0177	51.2665
969	2015-09-23 02:39:53	25.0969	51.2891
970	2015-09-23 02:54:53	25.1454	51.3711
971	2015-09-23 03:09:53	25.0609	51.4321
972	2015-09-23 03:24:53	24.9696	51.4581
973	2015-09-23 03:39:53	25.0533	51.3788
974	2015-09-23 03:54:53	25.1271	51.4699
975	2015-09-23 04:09:53	25.047	51.4724
976	2015-09-23 04:24:53	25.1117	51.3968
977	2015-09-23 04:39:53	25.1025	51.4337
978	2015-09-23 04:54:53	25.024	51.3827
979	2015-09-23 05:09:53	24.9463	51.4507
980	2015-09-23 05:24:53	25.0375	51.3588
981	2015-09-23 05:39:53	24.9399	51.3327
982	2015-09-23 05:54:53	24.9985	51.3856
983	2015-09-23 06:09:53	24.9317	51.444
984	2015-09-23 06:24:53	24.879	51.5335
985	2015-09-23 06:39:53	24.782	51.6171
986	2015-09-23 06:54:53	24.7892	51.6726
987	2015-09-23 07:09:53	24.847	51.7063
988	2015-09-23 07:24:53	24.9318	51.7791
989	2015-09-23 07:39:53	24.9167	51.7484
990	2015-09-23 07:54:53	24.8984	51.7069
991	2015-09-23 08:09:53	24.8279	51.6572
992	2015-09-23 08:24:53	24.7917	51.5608
993	2015-09-23 08:39:53	24.767	51.5686
994	2015-09-23 08:54:53	24.7546	51.5267
995	2015-09-23 09:09:53	24.6871	51.532
996	2015-09-23 09:24:53	24.7362	51.5927
997	2015-09-23 09:39:53	24.6579	51.5455
998	2015-09-23 09:54:53	24.6862	51.5276
999	2015-09-23 10:09:53	24.6992	51.5267
1000	2015-09-23 10:24:53	24.7776	51.55
1001	2015-09-23 10:39:53	24.8332	51.5407
1002	2015-09-23 10:54:53	24.8397	51.5985
1003	2015-09-23 11:09:53	24.8413	51.691
1004	2015-09-23 11:24:53	24.7728	51.7644
1005	2015-09-23 11:39:53	24.8724	51.8434
1006	2015-09-23 11:54:53	24.9344	51.9323
1007	2015-09-23 12:09:53	25.0111	51.9481
1008	2015-09-23 12:24:53	25.0457	51.8835
1009	2015-09-23 12:39:53	24.9804	51.9777
1010	2015-09-23 12:54:53	25.0449	52.0559
1011	2015-09-23 13:09:53	25.0428	52.115
1012	2015-09-23 13:24:53	25.0541	52.1492
1013	2015-09-23 13:39:53	25.0501	52.2191
1014	2015-09-23 13:54:53	25.1169	52.1637
1015	2015-09-23 14:09:53	25.043	52.1628
1016	2015-09-23 14:24:53	25.1078	52.2388
1017	2015-09-23 14:39:53	25.1609	52.1783
1018	2015-09-23 14:54:53	25.1315	52.0949
1019	2015-09-23 15:09:53	25.1612	52.0306
1020	2015-09-23 15:24:53	25.1593	52.0838
1021	2015-09-23 15:39:53	25.1246	52.1158
1022	2015-09-23 15:54:53	25.0316	52.034
1023	2015-09-23 16:09:53	25.0091	52.0814
1024	2015-09-23 16:24:53	25.0012	52.0997
1025	2015-09-23 16:39:53	24.9837	52.1039
1026	2015-09-23 16:54:53	25.0643	52.0205
1027	2015-09-23 17:09:53	24.9758	52.0973
1028	2015-09-23 17:24:53	24.9382	52.0501
1029	2015-09-23 17:39:53	24.9313	52.1267
1030	2015-09-23 17:54:53	24.9807	52.1242
1031	2015-09-23 18:09:53	25.0051	52.0901
1032	2015-09-23 18:24:53	25.0491	52.1561
1033	2015-09-23 18:39:53	25.0648	52.1524
1034	2015-09-23 18:54:53	25.1054	52.2087
1035	2015-09-23 19:09:53	25.1182	52.2577
1036	2015-09-23 19:24:53	25.178	52.1888
1037	2015-09-23 19:39:53	25.2212	52.2055
1038	2015-09-23 19:54:53	25.1228	52.1565
1039	2015-09-23 20:09:53	25.0886	52.1871
1040	2015-09-23 20:24:53	25.0803	52.2855
1041	2015-09-23 20:39:53	25.1477	52.1984
1042	2015-09-23 20:54:53	25.1455	52.2958
1043	2015-09-23 21:09:53	25.1585	52.2441
1044	2015-09-23 21:24:53	25.2204	52.28
1045	2015-09-23 21:39:53	25.2273	52.3342
1046	2015-09-23 21:54:53	25.29	52.4126
1047	2015-09-23 22:09:53	25.3217	52.4362
1048	2015-09-23 22:24:53	25.3107	52.4311
1049	2015-09-23 22:39:53	25.3064	52.4148
1050	2015-09-23 22:54:53	25.3822	52.3969
1051	2015-09-23 23:09:53	25.3456	52.4422
1052	2015-09-23 23:24:53	25.3	52.4702
1053	2015-09-23 23:39:53	25.2737	52.3741
1054	2015-09-23 23:54:53	25.3474	52.3646
1055	2015-09-24 00:09:53	25.3547	52.3903
1056	2015-09-24 00:24:53	25.4154	52.4653
1057	2015-09-24 00:39:53	25.3339	52.4632
1058	2015-09-24 00:54:53	25.4035	52.5288
1059	2015-09-24 01:09:53	25.4558	52.5599
1060	2015-09-24 01:24:53	25.3584	52.6165
1061	2015-09-24 01:39:53	25.3202	52.714
1062	2015-09-24 01:54:53	25.3539	52.6507
1063	2015-09-24 02:09:53	25.4232	52.671
1064	2015-09-24 02:24:53	25.4047	52.7374
1065	2015-09-24 02:39:53	25.314	52.7226
1066	2015-09-24 02:54:53	25.262	52.6754
1067	2015-09-24 03:09:53	25.3432	52.7255
1068	2015-09-24 03:24:53	25.3375	52.6673
1069	2015-09-24 03:39:53	25.262	52.6505
1070	2015-09-24 03:54:53	25.2287	52.6327
1071	2015-09-24 04:09:53	25.2628	52.5576
1072	2015-09-24 04:24:53	25.2579	52.5672
1073	2015-09-24 04:39:53	25.3249	52.4849
1074	2015-09-24 04:54:53	25.3029	52.4195
1075	2015-09-24 05:09:53	25.2206	52.3527
1076	2015-09-24 05:24:53	25.2069	52.3696
1077	2015-09-24 05:39:53	25.1582	52.3428
1078	2015-09-24 05:54:53	25.2151	52.28
1079	2015-09-24 06:09:53	25.2344	52.234
1080	2015-09-24 06:24:53	25.2642	52.1691
1081	2015-09-24 06:39:53	25.2996	52.1884
1082	2015-09-24 06:54:53	25.2537	52.1538
1083	2015-09-24 07:09:53	25.2451	52.1086
1084	2015-09-24 07:24:53	25.2416	52.1118
1085	2015-09-24 07:39:53	25.1811	52.0705
1086	2015-09-24 07:54:53	25.2148	51.9807
1087	2015-09-24 08:09:53	25.2417	51.9371
1088	2015-09-24 08:24:53	25.2965	51.9981
1089	2015-09-24 08:39:53	25.2667	51.9106
1090	2015-09-24 08:54:53	25.252	51.8769
1091	2015-09-24 09:09:53	25.2882	51.8393
1092	2015-09-24 09:24:53	25.322	51.8787
1093	2015-09-24 09:39:53	25.3519	51.8554
1094	2015-09-24 09:54:53	25.4396	51.763
1095	2015-09-24 10:09:53	25.3405	51.6793
1096	2015-09-24 10:24:53	25.3788	51.6611
1097	2015-09-24 10:39:53	25.2895	51.6348
1098	2015-09-24 10:54:53	25.1969	51.6281
1099	2015-09-24 11:09:53	25.2121	51.6362
1100	2015-09-24 11:24:53	25.215	51.6928
1101	2015-09-24 11:39:53	25.218	51.749
1102	2015-09-24 11:54:53	25.2954	51.6641
1103	2015-09-24 12:09:53	25.2906	51.6322
1104	2015-09-24 12:24:53	25.2204	51.6766
1105	2015-09-24 12:39:53	25.2067	51.6151
1106	2015-09-24 12:54:53	25.1229	51.7139
1107	2015-09-24 13:09:53	25.1628	51.6447
1108	2015-09-24 13:24:53	25.0958	51.6538
1109	2015-09-24 13:39:53	25.1416	51.7528
1110	2015-09-24 13:54:53	25.2269	51.7207
1111	2015-09-24 14:09:53	25.2176	51.7636
1112	2015-09-24 14:24:53	25.1195	51.757
1113	2015-09-24 14:39:53	25.1769	51.7967
1114	2015-09-24 14:54:53	25.1149	51.8393
1115	2015-09-24 15:09:53	25.2095	51.7495
1116	2015-09-24 15:24:53	25.2892	51.8468
1117	2015-09-24 15:39:53	25.3059	51.8203
1118	2015-09-24 15:54:53	25.2364	51.7305
1119	2015-09-24 16:09:53	25.1518	51.8071
1120	2015-09-24 16:24:53	25.1402	51.737
1121	2015-09-24 16:39:53	25.2372	51.6936
