date	idx	vcc	humidity	temperature
2015-09-21 07:02:31	130	3.04	51.7647	25.4
2015-09-21 07:02:41	131	3.04	51.7647	25.4
2015-09-21 07:02:51	132	3.04	51.7647	25.4
2015-09-21 07:03:01	133	3.04	51.7647	25.4
2015-09-21 07:03:12	134	3.04	51.7647	25.4
2015-09-21 07:03:22	135	3.04	51.7647	25.4
2015-09-21 07:03:32	136	3.04	51.7647	25.4
2015-09-21 07:03:42	137	3.04	52.1569	25.4
2015-09-21 07:03:53	138	3.04	51.7647	25.4
2015-09-21 07:04:03	139	3.04	51.7647	25.4
2015-09-21 07:04:13	140	3.04	52.549	25.4
2015-09-21 07:04:23	141	3.04	52.549	25.5
2015-09-21 07:04:34	142	3.04	52.1569	25.5
2015-09-21 07:04:44	143	3.04	52.1569	25.5
2015-09-21 07:04:54	144	3.04	52.1569	25.5
2015-09-21 07:05:04	145	3.04	52.1569	25.4
2015-09-21 07:05:15	146	3.04	52.549	25.5
2015-09-21 07:05:25	147	3.04	52.1569	25.4
2015-09-21 07:05:35	148	3.04	52.549	25.4
2015-09-21 07:05:45	149	3.04	52.549	25.5
2015-09-21 07:05:56	150	3.03	52.549	25.5
2015-09-21 07:06:06	151	3.04	52.549	25.5
2015-09-21 07:06:16	152	3.04	52.549	25.4
2015-09-21 07:06:26	153	3.03	52.549	25.5
2015-09-21 07:06:37	154	3.04	52.549	25.5
2015-09-21 07:06:47	155	3.04	52.549	25.4
2015-09-21 07:06:57	156	3.03	52.549	25.5
2015-09-21 07:07:07	157	3.03	52.549	25.4
2015-09-21 07:07:18	158	3.04	52.549	25.4
2015-09-21 07:07:28	159	3.04	52.549	25.4
2015-09-21 07:07:38	160	3.04	52.549	25.5
2015-09-21 07:07:48	161	3.04	52.549	25.4
2015-09-21 07:07:59	162	3.04	52.549	25.5
2015-09-21 07:08:09	163	3.04	52.549	25.4
2015-09-21 07:08:19	164	3.03	52.549	25.5
2015-09-21 07:08:29	165	3.03	52.549	25.5
2015-09-21 07:08:40	166	3.04	52.549	25.5
2015-09-21 07:08:50	167	3.04	52.549	25.5
2015-09-21 07:09:00	168	3.04	52.549	25.4
2015-09-21 07:09:10	169	3.04	52.549	25.4
2015-09-21 07:09:21	170	3.04	52.549	25.4
2015-09-21 07:09:31	171	3.04	52.549	25.5
2015-09-21 07:09:41	172	3.04	52.549	25.5
2015-09-21 07:09:51	173	3.04	52.549	25.4
2015-09-21 07:10:02	174	3.04	52.549	25.4
2015-09-21 07:10:12	175	3.04	52.549	25.4
2015-09-21 07:10:22	176	3.04	52.549	25.4
2015-09-21 07:10:32	177	3.04	52.549	25.5
2015-09-21 07:10:43	178	3.03	52.549	25.4
2015-09-21 07:10:53	179	3.03	52.549	25.5
2015-09-21 07:11:03	180	3.04	52.549	25.5
2015-09-21 07:11:13	181	3.04	52.549	25.4
2015-09-21 07:11:24	182	3.04	52.549	25.4
2015-09-21 07:11:34	183	3.04	52.549	25.4
2015-09-21 07:11:44	184	3.04	52.549	25.4
2015-09-21 07:11:54	185	3.04	52.549	25.5
2015-09-21 07:12:05	186	3.04	52.549	25.4
2015-09-21 07:12:15	187	3.03	52.549	25.4
2015-09-21 07:12:25	188	3.03	52.549	25.4
2015-09-21 07:12:35	189	3.04	52.549	25.4
2015-09-21 07:12:46	190	3.04	52.549	25.4
2015-09-21 07:12:56	191	3.04	52.549	25.4
2015-09-21 07:13:06	192	3.04	52.549	25.4
2015-09-21 07:13:16	193	3.03	52.549	25.4
2015-09-21 07:13:27	194	3.04	52.549	25.4
2015-09-21 07:13:37	195	3.03	52.549	25.4
2015-09-21 07:13:47	196	3.03	52.549	25.4
2015-09-21 07:13:57	197	3.04	52.549	25.4
2015-09-21 07:14:08	198	3.03	52.549	25.5
2015-09-21 07:14:18	199	3.04	52.549	25.5
2015-09-21 07:14:28	200	3.04	52.549	25.4
2015-09-21 07:14:38	201	3.04	52.549	25.4
2015-09-21 07:14:49	202	3.04	52.1569	25.4
2015-09-21 07:14:59	203	3.04	52.549	25.4
2015-09-21 07:15:09	204	3.04	52.1569	25.4
2015-09-21 07:15:19	205	3.04	52.1569	25.4
2015-09-21 07:15:29	206	3.04	52.1569	25.4
2015-09-21 07:15:40	207	3.04	52.549	25.4
2015-09-21 07:15:50	208	3.04	52.549	25.4
2015-09-21 07:16:00	209	3.04	52.1569	25.4
2015-09-21 07:16:10	210	3.04	52.1569	25.4
2015-09-21 07:16:21	211	3.04	52.1569	25.4
2015-09-21 07:16:31	212	3.04	52.1569	25.4
2015-09-21 07:16:41	213	3.04	52.1569	25.4
2015-09-21 07:16:51	214	3.03	52.1569	25.4
2015-09-21 07:17:02	215	3.04	52.1569	25.4
2015-09-21 07:17:12	216	3.04	52.549	25.4
2015-09-21 07:17:22	217	3.04	52.1569	25.4
2015-09-21 07:17:32	218	3.04	52.1569	25.4
2015-09-21 07:17:43	219	3.04	52.1569	25.5
2015-09-21 07:17:53	220	3.04	52.1569	25.4
2015-09-21 07:18:03	221	3.04	52.1569	25.5
2015-09-21 07:18:13	222	3.04	52.1569	25.4
2015-09-21 07:18:24	223	3.04	52.1569	25.5
2015-09-21 07:18:34	224	3.04	52.1569	25.4
2015-09-21 07:18:44	225	3.04	52.1569	25.4
2015-09-21 07:18:54	226	3.04	52.1569	25.5
2015-09-21 07:19:05	227	3.04	52.1569	25.5
2015-09-21 07:19:15	228	3.04	52.549	25.5
2015-09-21 07:19:25	229	3.04	52.1569	25.4
2015-09-21 07:19:35	230	3.04	52.1569	25.5
2015-09-21 07:19:46	231	3.04	52.549	25.4
2015-09-21 07:19:56	232	3.03	52.1569	25.4
2015-09-21 07:20:06	233	3.04	52.1569	25.5
2015-09-21 07:20:16	234	3.03	52.1569	25.5
2015-09-21 07:20:27	235	3.04	52.1569	25.4
2015-09-21 07:20:37	236	3.04	52.1569	25.5
2015-09-21 07:20:47	237	3.03	52.1569	25.5
2015-09-21 07:20:57	238	3.03	52.1569	25.5
2015-09-21 07:21:08	239	3.04	52.1569	25.4
2015-09-21 07:21:18	240	3.04	52.1569	25.5
2015-09-21 07:21:28	241	3.04	52.1569	25.5
2015-09-21 07:21:38	242	3.03	52.1569	25.5
2015-09-21 07:21:49	243	3.03	52.1569	25.4
2015-09-21 07:21:59	244	3.04	52.1569	25.5
2015-09-21 07:22:09	245	3.03	52.1569	25.4
2015-09-21 07:22:19	246	3.03	52.1569	25.4
2015-09-21 07:22:30	247	3.04	52.1569	25.5
2015-09-21 07:22:40	248	3.03	52.1569	25.4
2015-09-21 07:22:50	249	3.04	52.1569	25.4
2015-09-21 07:23:00	250	3.04	52.1569	25.5
2015-09-21 07:23:11	251	3.04	52.1569	25.4
2015-09-21 07:23:21	252	3.04	52.1569	25.4
2015-09-21 07:23:31	253	3.04	52.1569	25.4
2015-09-21 07:23:41	254	3.04	52.1569	25.5
2015-09-21 07:23:52	255	3.04	52.1569	25.5
2015-09-21 07:24:02	0	3.04	52.1569	25.5
2015-09-21 07:24:12	1	3.04	52.1569	25.4
2015-09-21 07:24:22	2	3.04	52.1569	25.4
2015-09-21 07:24:33	3	3.04	52.1569	25.5
2015-09-21 07:24:43	4	3.04	52.1569	25.5
2015-09-21 07:24:53	5	3.04	52.1569	25.5
2015-09-21 07:25:03	6	3.03	52.1569	25.4
2015-09-21 07:25:14	7	3.03	52.1569	25.5
2015-09-21 07:25:24	8	3.03	52.1569	25.4
2015-09-21 07:25:34	9	3.03	52.1569	25.5
2015-09-21 07:25:44	10	3.03	52.1569	25.5
2015-09-21 07:25:55	11	3.03	52.1569	25.4
2015-09-21 07:26:05	12	3.03	52.1569	25.4
2015-09-21 07:26:15	13	3.04	52.1569	25.5
2015-09-21 07:26:25	14	3.04	52.1569	25.5
2015-09-21 07:26:36	15	3.03	52.1569	25.4
2015-09-21 07:26:46	16	3.04	52.1569	25.5
2015-09-21 07:26:56	17	3.04	52.1569	25.4
2015-09-21 07:27:06	18	3.04	52.1569	25.5
2015-09-21 07:27:17	19	3.04	52.1569	25.5
2015-09-21 07:27:27	20	3.04	52.1569	25.5
2015-09-21 07:27:37	21	3.04	52.1569	25.5
2015-09-21 07:27:47	22	3.04	52.1569	25.5
2015-09-21 07:27:58	23	3.04	52.1569	25.5
2015-09-21 07:28:08	24	3.04	52.1569	25.4
2015-09-21 07:28:18	25	3.04	52.1569	25.5
2015-09-21 07:28:28	26	3.03	52.1569	25.4
2015-09-21 07:28:39	27	3.03	52.1569	25.5
2015-09-21 07:28:49	28	3.03	52.1569	25.5
2015-09-21 07:28:59	29	3.04	52.1569	25.5
2015-09-21 07:29:09	30	3.04	52.1569	25.5
2015-09-21 07:29:20	31	3.03	52.1569	25.5
2015-09-21 07:29:30	32	3.04	52.1569	25.5
2015-09-21 07:29:40	33	3.04	52.1569	25.5
2015-09-21 07:29:50	34	3.04	52.1569	25.5
2015-09-21 07:30:01	35	3.04	52.1569	25.5
2015-09-21 07:30:11	36	3.04	52.1569	25.5
2015-09-21 07:30:21	37	3.04	52.1569	25.5
2015-09-21 07:30:31	38	3.03	52.1569	25.5
2015-09-21 07:30:42	39	3.03	52.1569	25.5
2015-09-21 07:30:52	40	3.03	52.1569	25.5
2015-09-21 07:31:02	41	3.04	52.1569	25.5
2015-09-21 07:31:12	42	3.04	52.1569	25.5
2015-09-21 07:31:23	43	3.03	52.1569	25.5
2015-09-21 07:31:33	44	3.03	52.1569	25.5
2015-09-21 07:31:43	45	3.04	52.1569	25.5
2015-09-21 07:31:53	46	3.03	52.1569	25.5
2015-09-21 07:32:04	47	3.04	52.1569	25.5
2015-09-21 07:32:14	48	3.04	52.1569	25.5
2015-09-21 07:32:24	49	3.04	52.1569	25.5
2015-09-21 07:32:34	50	3.04	52.1569	25.5
2015-09-21 07:32:45	51	3.03	52.1569	25.5
2015-09-21 07:32:55	52	3.04	52.1569	25.5
2015-09-21 07:33:05	53	3.04	52.1569	25.5
2015-09-21 07:33:15	54	3.04	52.1569	25.5
2015-09-21 07:33:26	55	3.03	52.1569	25.5
2015-09-21 07:33:36	56	3.04	52.1569	25.5
2015-09-21 07:33:46	57	3.03	52.1569	25.5
2015-09-21 07:33:56	58	3.04	52.1569	25.5
2015-09-21 07:34:07	59	3.04	52.1569	25.5
2015-09-21 07:34:17	60	3.04	52.1569	25.5
2015-09-21 07:34:27	61	3.03	52.1569	25.5
2015-09-21 07:34:37	62	3.04	52.1569	25.5
2015-09-21 07:34:48	63	3.04	52.1569	25.5
2015-09-21 07:34:58	64	3.04	52.1569	25.5
2015-09-21 07:35:08	65	3.04	52.1569	25.5
2015-09-21 07:35:18	66	3.04	52.1569	25.5
2015-09-21 07:35:29	67	3.04	52.1569	25.5
2015-09-21 07:35:39	68	3.04	52.1569	25.5
2015-09-21 07:35:49	69	3.03	52.1569	25.5
2015-09-21 07:35:59	70	3.04	52.1569	25.5
2015-09-21 07:36:10	71	3.03	52.1569	25.5
2015-09-21 07:36:20	72	3.04	52.1569	25.5
2015-09-21 07:36:30	73	3.04	52.1569	25.5
2015-09-21 07:36:40	74	3.04	52.1569	25.5
2015-09-21 07:36:51	75	3.04	52.1569	25.5
2015-09-21 07:37:01	76	3.03	52.1569	25.5
2015-09-21 07:37:11	77	3.04	52.1569	25.5
2015-09-21 07:37:21	78	3.04	52.1569	25.5
2015-09-21 07:37:32	79	3.04	52.1569	25.5
2015-09-21 07:37:42	80	3.04	52.1569	25.5
2015-09-21 07:37:52	81	3.04	52.1569	25.5
2015-09-21 07:38:02	82	3.04	52.1569	25.5
2015-09-21 07:38:12	83	3.04	52.1569	25.5
2015-09-21 07:38:23	84	3.04	52.1569	25.5
2015-09-21 07:38:33	85	3.04	52.1569	25.5
2015-09-21 07:38:43	86	3.03	52.1569	25.5
2015-09-21 07:38:53	87	3.04	52.1569	25.5
2015-09-21 07:39:04	88	3.04	52.1569	25.5
2015-09-21 07:39:14	89	3.04	52.1569	25.5
2015-09-21 07:39:24	90	3.03	52.1569	25.5
2015-09-21 07:39:34	91	3.04	52.1569	25.5
2015-09-21 07:39:45	92	3.03	52.1569	25.5
2015-09-21 07:39:55	93	3.04	52.1569	25.5
2015-09-21 07:40:05	94	3.03	52.1569	25.5
2015-09-21 07:40:15	95	3.04	52.1569	25.5
2015-09-21 07:40:26	96	3.03	52.1569	25.5
2015-09-21 07:40:36	97	3.04	52.1569	25.5
2015-09-21 07:40:46	98	3.03	52.1569	25.5
2015-09-21 07:40:56	99	3.03	52.1569	25.5
2015-09-21 07:41:07	100	3.04	52.1569	25.5
2015-09-21 07:41:17	101	3.04	52.1569	25.5
2015-09-21 07:41:27	102	3.04	52.1569	25.5
2015-09-21 07:41:37	103	3.04	52.1569	25.5
2015-09-21 07:41:48	104	3.04	52.1569	25.5
2015-09-21 07:41:58	105	3.04	52.1569	25.5
2015-09-21 07:42:08	106	3.03	52.1569	25.5
2015-09-21 07:42:18	107	3.04	52.1569	25.5
2015-09-21 07:42:29	108	3.03	52.1569	25.5
2015-09-21 07:42:39	109	3.03	52.1569	25.5
2015-09-21 07:42:49	110	3.03	52.1569	25.5
2015-09-21 07:42:59	111	3.04	52.1569	25.5
2015-09-21 07:43:10	112	3.03	52.1569	25.5
2015-09-21 07:43:20	113	3.03	52.1569	25.5
2015-09-21 07:43:30	114	3.04	52.1569	25.5
2015-09-21 07:43:40	115	3.04	52.1569	25.5
2015-09-21 07:43:51	116	3.04	52.1569	25.5
2015-09-21 07:44:01	117	3.04	52.1569	25.5
2015-09-21 07:44:11	118	3.04	52.1569	25.5
2015-09-21 07:44:21	119	3.03	52.1569	25.5
2015-09-21 07:44:32	120	3.04	52.1569	25.5
2015-09-21 07:44:42	121	3.04	52.1569	25.5
2015-09-21 07:44:52	122	3.04	52.1569	25.5
2015-09-21 07:45:02	123	3.04	52.1569	25.5
2015-09-21 07:45:13	124	3.03	52.1569	25.5
2015-09-21 07:45:23	125	3.03	52.1569	25.5
2015-09-21 07:45:33	126	3.03	52.1569	25.5
2015-09-21 07:45:43	127	3.03	52.1569	25.5
2015-09-21 07:45:54	128	3.03	52.1569	25.5
2015-09-21 07:46:04	129	3.03	52.1569	25.5
2015-09-21 07:46:14	130	3.04	52.1569	25.5
2015-09-21 07:46:24	131	3.04	52.1569	25.5
2015-09-21 07:46:35	132	3.04	52.1569	25.5
2015-09-21 07:46:45	133	3.04	52.1569	25.5
2015-09-21 07:46:55	134	3.04	52.1569	25.5
2015-09-21 07:47:05	135	3.04	52.1569	25.5
2015-09-21 07:47:16	136	3.04	52.1569	25.5
2015-09-21 07:47:26	137	3.04	52.1569	25.5
2015-09-21 07:47:36	138	3.04	52.1569	25.5
2015-09-21 07:47:46	139	3.04	52.1569	25.5
2015-09-21 07:47:57	140	3.04	52.1569	25.5
2015-09-21 07:48:07	141	3.04	52.1569	25.5
2015-09-21 07:48:17	142	3.03	52.1569	25.5
2015-09-21 07:48:27	143	3.04	52.1569	25.5
2015-09-21 07:48:38	144	3.04	52.1569	25.5
2015-09-21 07:48:48	145	3.03	52.1569	25.5
2015-09-21 07:48:58	146	3.04	52.1569	25.5
2015-09-21 07:49:08	147	3.04	52.1569	25.5
2015-09-21 07:49:19	148	3.04	52.1569	25.5
2015-09-21 07:49:29	149	3.04	52.1569	25.5
2015-09-21 07:49:39	150	3.04	52.1569	25.5
2015-09-21 07:49:49	151	3.03	52.1569	25.5
2015-09-21 07:50:00	152	3.04	52.1569	25.5
2015-09-21 07:50:10	153	3.04	52.1569	25.5
2015-09-21 07:50:20	154	3.04	52.1569	25.5
2015-09-21 07:50:30	155	3.04	52.1569	25.5
2015-09-21 07:50:41	156	3.04	52.1569	25.5
2015-09-21 07:50:51	157	3.03	52.1569	25.5
2015-09-21 07:51:01	158	3.04	52.1569	25.5
2015-09-21 07:51:11	159	3.04	52.1569	25.5
2015-09-21 07:51:22	160	3.04	52.1569	25.5
2015-09-21 07:51:32	161	3.04	52.1569	25.5
2015-09-21 07:51:42	162	3.04	52.1569	25.5
2015-09-21 07:51:52	163	3.04	52.1569	25.5
2015-09-21 07:52:03	164	3.04	52.1569	25.5
2015-09-21 07:52:13	165	3.04	52.1569	25.5
2015-09-21 07:52:23	166	3.04	52.1569	25.5
2015-09-21 07:52:33	167	3.04	52.1569	25.5
2015-09-21 07:52:44	168	3.04	52.1569	25.5
2015-09-21 07:52:54	169	3.03	52.1569	25.5
2015-09-21 07:53:04	170	3.04	52.1569	25.5
2015-09-21 07:53:14	171	3.03	52.1569	25.5
2015-09-21 07:53:25	172	3.04	52.1569	25.5
2015-09-21 07:53:35	173	3.04	52.1569	25.5
2015-09-21 07:53:45	174	3.03	52.1569	25.5
2015-09-21 07:53:55	175	3.03	52.1569	25.5
2015-09-21 07:54:06	176	3.04	52.1569	25.5
2015-09-21 07:54:16	177	3.04	52.1569	25.5
2015-09-21 07:54:26	178	3.04	52.1569	25.5
2015-09-21 07:54:36	179	3.04	52.1569	25.5
2015-09-21 07:54:47	180	3.04	52.1569	25.5
2015-09-21 07:54:57	181	3.04	52.1569	25.5
2015-09-21 07:55:07	182	3.03	52.1569	25.5
2015-09-21 07:55:17	183	3.03	52.1569	25.5
2015-09-21 07:55:28	184	3.03	52.1569	25.5
2015-09-21 07:55:38	185	3.03	52.1569	25.5
2015-09-21 07:55:48	186	3.03	52.1569	25.5
2015-09-21 07:55:58	187	3.03	52.1569	25.5
2015-09-21 07:56:09	188	3.03	52.1569	25.5
2015-09-21 07:56:19	189	3.03	52.1569	25.5
2015-09-21 07:56:29	190	3.03	52.1569	25.5
2015-09-21 07:56:39	191	3.03	52.1569	25.5
2015-09-21 07:56:50	192	3.03	52.1569	25.5
2015-09-21 07:57:00	193	3.04	52.1569	25.5
2015-09-21 07:57:10	194	3.03	52.1569	25.5
2015-09-21 07:57:20	195	3.03	52.1569	25.5
2015-09-21 07:57:31	196	3.03	53.3333	25.5
2015-09-21 07:57:41	197	3.03	52.549	25.6
2015-09-21 07:57:51	198	3.03	52.549	25.6
2015-09-21 07:58:01	199	3.03	52.1569	25.6
2015-09-21 07:58:12	200	3.03	53.7255	25.6
2015-09-21 07:58:22	201	3.04	52.549	25.7
2015-09-21 07:58:32	202	3.03	53.3333	25.7
2015-09-21 07:58:42	203	3.03	54.1176	25.7
2015-09-21 07:58:53	204	3.03	52.9412	25.7
2015-09-21 07:59:03	205	3.03	52.1569	25.7
2015-09-21 07:59:13	206	3.03	52.1569	25.8
2015-09-21 07:59:23	207	3.03	53.3333	25.8
2015-09-21 07:59:34	208	3.03	52.9412	25.8
2015-09-21 07:59:44	209	3.03	52.1569	25.8
2015-09-21 07:59:54	210	3.03	51.7647	25.8
2015-09-21 08:00:04	211	3.03	52.1569	25.9
2015-09-21 08:00:15	212	3.04	51.7647	25.9
2015-09-21 08:00:25	213	3.04	51.7647	25.9
2015-09-21 08:00:35	214	3.03	51.7647	25.9
2015-09-21 08:00:45	215	3.03	52.549	25.9
2015-09-21 08:00:55	216	3.03	52.549	25.9
2015-09-21 08:01:06	217	3.03	53.3333	25.9
2015-09-21 08:01:16	218	3.03	52.549	25.9
2015-09-21 08:01:26	219	3.03	51.7647	25.9
2015-09-21 08:01:36	220	3.03	51.7647	25.9
2015-09-21 08:01:47	221	3.03	51.3726	25.9
2015-09-21 08:01:57	222	3.03	51.3726	25.9
2015-09-21 08:02:07	223	3.03	51.7647	26
2015-09-21 08:02:17	224	3.03	51.7647	26
2015-09-21 08:02:28	225	3.03	51.7647	26
2015-09-21 08:02:38	226	3.03	51.7647	26
2015-09-21 08:02:48	227	3.03	51.7647	26
2015-09-21 08:02:58	228	3.03	51.3726	26
2015-09-21 08:03:09	229	3.03	51.7647	26
2015-09-21 08:03:19	230	3.03	51.3726	26
2015-09-21 08:03:29	231	3.03	51.3726	26.1
2015-09-21 08:03:39	232	3.03	51.3726	26.1
2015-09-21 08:03:50	233	3.03	52.9412	26.1
2015-09-21 08:04:00	234	3.04	52.1569	26.1
2015-09-21 08:04:10	235	3.03	51.7647	26.1
2015-09-21 08:04:20	236	3.03	51.7647	26.1
2015-09-21 08:04:31	237	3.03	51.3726	26.1
2015-09-21 08:04:41	238	3.03	51.3726	26.1
2015-09-21 08:04:51	239	3.03	51.7647	26.1
2015-09-21 08:05:01	240	3.03	51.3726	26.2
2015-09-21 08:05:12	241	3.04	51.3726	26.2
2015-09-21 08:05:22	242	3.03	52.549	26.2
2015-09-21 08:05:32	243	3.04	51.7647	26.2
2015-09-21 08:05:42	244	3.03	51.3726	26.2
2015-09-21 08:05:53	245	3.04	51.3726	26.2
2015-09-21 08:06:03	246	3.04	51.3726	26.2
2015-09-21 08:06:13	247	3.03	51.3726	26.2
2015-09-21 08:06:23	248	3.04	51.3726	26.2
2015-09-21 08:06:34	249	3.03	51.3726	26.2
2015-09-21 08:06:44	250	3.03	50.9804	26.2
2015-09-21 08:06:54	251	3.03	50.9804	26.3
2015-09-21 08:07:04	252	3.03	50.9804	26.3
2015-09-21 08:07:15	253	3.04	50.9804	26.3
2015-09-21 08:07:25	254	3.04	51.3726	26.3
2015-09-21 08:07:35	255	3.03	51.3726	26.3
2015-09-21 08:07:45	0	3.04	51.3726	26.3
2015-09-21 08:07:56	1	3.03	51.3726	26.3
2015-09-21 08:08:06	2	3.04	51.3726	26.3
2015-09-21 08:08:16	3	3.04	51.3726	26.3
2015-09-21 08:08:26	4	3.03	51.3726	26.3
2015-09-21 08:08:37	5	3.03	51.3726	26.4
2015-09-21 08:08:47	6	3.03	50.9804	26.3
2015-09-21 08:08:57	7	3.03	50.9804	26.3
2015-09-21 08:09:07	8	3.04	50.9804	26.4
2015-09-21 08:09:18	9	3.03	50.9804	26.4
2015-09-21 08:09:28	10	3.04	50.9804	26.4
2015-09-21 08:09:38	11	3.03	50.9804	26.4
2015-09-21 08:09:48	12	3.03	51.3726	26.4
2015-09-21 08:09:59	13	3.04	51.3726	26.3
2015-09-21 08:10:09	14	3.03	50.9804	26.4
2015-09-21 08:10:19	15	3.03	50.9804	26.4
2015-09-21 08:10:29	16	3.03	50.9804	26.4
2015-09-21 08:10:40	17	3.03	50.9804	26.4
2015-09-21 08:10:50	18	3.03	51.3726	26.4
2015-09-21 08:11:00	19	3.03	51.3726	26.4
2015-09-21 08:11:10	20	3.03	50.9804	26.4
2015-09-21 08:11:21	21	3.04	52.1569	26.4
2015-09-21 08:11:31	22	3.03	51.3726	26.4
2015-09-21 08:11:41	23	3.03	51.3726	26.5
2015-09-21 08:11:51	24	3.04	50.9804	26.5
2015-09-21 08:12:02	25	3.03	50.9804	26.5
2015-09-21 08:12:12	26	3.03	52.549	26.5
2015-09-21 08:12:22	27	3.03	52.1569	26.4
2015-09-21 08:12:32	28	3.03	51.3726	26.4
2015-09-21 08:12:43	29	3.04	50.9804	26.5
2015-09-21 08:12:53	30	3.04	50.9804	26.5
2015-09-21 08:13:03	31	3.03	50.9804	26.5
2015-09-21 08:13:13	32	3.03	50.9804	26.5
2015-09-21 08:13:24	33	3.03	50.9804	26.5
2015-09-21 08:13:34	34	3.03	50.9804	26.5
2015-09-21 08:13:44	35	3.03	50.5882	26.5
2015-09-21 08:13:54	36	3.03	50.9804	26.5
2015-09-21 08:14:05	37	3.03	50.9804	26.5
2015-09-21 08:14:15	38	3.03	51.3726	26.5
2015-09-21 08:14:25	39	3.03	52.549	26.5
2015-09-21 08:14:35	40	3.03	51.3726	26.5
2015-09-21 08:14:46	41	3.03	50.9804	26.5
2015-09-21 08:14:56	42	3.03	51.3726	26.5
2015-09-21 08:15:06	43	3.03	51.3726	26.5
2015-09-21 08:15:16	44	3.03	51.3726	26.5
2015-09-21 08:15:27	45	3.03	51.7647	26.6
2015-09-21 08:15:37	46	3.03	51.3726	26.6
2015-09-21 08:15:47	47	3.04	51.3726	26.6
2015-09-21 08:15:57	48	3.03	50.9804	26.6
2015-09-21 08:16:08	49	3.03	50.9804	26.6
2015-09-21 08:16:18	50	3.03	51.3726	26.6
2015-09-21 08:16:28	51	3.03	50.9804	26.6
2015-09-21 08:16:38	52	3.03	50.9804	26.6
2015-09-21 08:16:49	53	3.03	50.9804	26.7
2015-09-21 08:16:59	54	3.03	50.9804	26.7
2015-09-21 08:17:09	55	3.03	50.9804	26.7
2015-09-21 08:17:19	56	3.03	50.9804	26.7
2015-09-21 08:17:30	57	3.03	50.9804	26.7
2015-09-21 08:17:40	58	3.03	50.5882	26.7
2015-09-21 08:17:50	59	3.03	50.5882	26.7
2015-09-21 08:18:00	60	3.03	50.5882	26.7
2015-09-21 08:18:11	61	3.03	50.5882	26.7
2015-09-21 08:18:21	62	3.03	50.5882	26.7
2015-09-21 08:18:31	63	3.03	50.5882	26.8
2015-09-21 08:18:41	64	3.03	50.5882	26.8
2015-09-21 08:18:52	65	3.03	50.5882	26.8
2015-09-21 08:19:02	66	3.03	50.5882	26.8
2015-09-21 08:19:12	67	3.03	51.3726	26.8
2015-09-21 08:19:22	68	3.03	50.9804	26.8
2015-09-21 08:19:33	69	3.03	50.5882	26.8
2015-09-21 08:19:43	70	3.03	50.5882	26.8
2015-09-21 08:19:53	71	3.03	50.5882	26.8
2015-09-21 08:20:03	72	3.03	50.5882	26.8
2015-09-21 08:20:14	73	3.03	50.5882	26.8
2015-09-21 08:20:24	74	3.03	50.5882	26.8
2015-09-21 08:20:34	75	3.03	50.9804	26.8
2015-09-21 08:20:44	76	3.03	50.5882	26.8
2015-09-21 08:20:55	77	3.03	50.5882	26.9
2015-09-21 08:21:05	78	3.03	50.9804	26.8
2015-09-21 08:21:15	79	3.03	50.5882	26.9
2015-09-21 08:21:25	80	3.03	50.5882	26.9
2015-09-21 08:21:36	81	3.03	51.7647	26.9
2015-09-21 08:21:46	82	3.03	53.3333	26.9
2015-09-21 08:21:56	83	3.03	52.1569	26.9
2015-09-21 08:22:06	84	3.03	50.9804	26.9
2015-09-21 08:22:17	85	3.04	50.9804	27
2015-09-21 08:22:27	86	3.04	51.3726	26.9
2015-09-21 08:22:37	87	3.04	50.5882	26.9
2015-09-21 08:22:47	88	3.03	52.549	27
2015-09-21 08:22:58	89	3.03	52.9412	26.9
2015-09-21 08:23:08	90	3.04	52.9412	27
2015-09-21 08:23:18	91	3.03	52.549	27
2015-09-21 08:23:28	92	3.04	52.1569	27
2015-09-21 08:23:39	93	3.03	52.549	27
2015-09-21 08:23:49	94	3.03	52.549	27
2015-09-21 08:23:59	95	3.04	52.9412	27.1
2015-09-21 08:24:09	96	3.03	51.7647	27
2015-09-21 08:24:19	97	3.04	53.7255	27
2015-09-21 08:24:30	98	3.04	52.549	27.1
2015-09-21 08:24:40	99	3.03	51.3726	27.1
2015-09-21 08:24:50	100	3.03	50.9804	27.1
2015-09-21 08:25:00	101	3.03	50.5882	27.1
2015-09-21 08:25:11	102	3.03	51.3726	27.1
2015-09-21 08:25:21	103	3.03	50.9804	27.1
2015-09-21 08:25:31	104	3.03	52.549	27.1
2015-09-21 08:25:41	105	3.03	51.7647	27.1
2015-09-21 08:25:52	106	3.04	51.3726	27.1
2015-09-21 08:26:02	107	3.03	51.7647	27.1
2015-09-21 08:26:12	108	3.03	51.3726	27.1
2015-09-21 08:26:22	109	3.03	50.9804	27.1
2015-09-21 08:26:33	110	3.03	51.3726	27.1
2015-09-21 08:26:43	111	3.04	50.5882	27.1
2015-09-21 08:26:53	112	3.04	50.5882	27.1
2015-09-21 08:27:03	113	3.03	50.5882	27.1
2015-09-21 08:27:14	114	3.03	50.5882	27.1
2015-09-21 08:27:24	115	3.03	50.5882	27.1
2015-09-21 08:27:34	116	3.03	50.5882	27.1
2015-09-21 08:27:44	117	3.03	50.5882	27.1
2015-09-21 08:27:55	118	3.03	50.5882	27.1
2015-09-21 08:28:05	119	3.04	50.5882	27.1
2015-09-21 08:28:15	120	3.04	50.5882	27.1
